order_id,delivery_days,on_time
ORD0036904,3.15,True
ORD0036905,1.8,True
ORD0036906,4.23,True
ORD0036907,2.41,True
ORD0036908,4.1,True
ORD0036909,5.32,False
ORD0036910,2.81,False
ORD0036911,1.4,True
ORD0036912,3.85,True
ORD0036913,5.93,False
ORD0036914,1.15,True
ORD0036915,5.27,True
ORD0036916,3.9,True
ORD0036917,2.31,True
ORD0036918,5.41,True
ORD0036919,3.85,False
ORD0036920,4.46,True
ORD0036921,5.64,True
ORD0036922,6.04,False
ORD0036923,3.87,False
ORD0036924,4.22,True
ORD0036925,4.63,False
ORD0036926,2.0,True
ORD0036927,3.78,True
ORD0036928,4.56,True
ORD0036929,3.65,True
ORD0036930,4.18,True
ORD0036931,4.86,True
ORD0036932,2.2,True
ORD0036933,4.29,True
ORD0036934,4.65,False
ORD0036935,4.64,True
ORD0036936,1.85,False
ORD0036937,2.47,True
ORD0036938,6.1,True
ORD0036939,4.23,True
ORD0036940,1.74,True
ORD0036941,4.13,True
ORD0036942,5.02,True
ORD0036943,4.27,True
ORD0036944,2.11,False
ORD0036945,3.77,True
ORD0036946,1.67,True
ORD0036947,3.91,False
ORD0036948,5.49,True
ORD0036949,4.15,False
ORD0036950,6.13,True
ORD0036951,5.47,False
ORD0036952,4.12,True
ORD0036953,3.3,True
ORD0036954,5.97,True
ORD0036955,1.15,True
ORD0036956,3.03,True
ORD0036957,5.94,True
ORD0036958,4.52,True
ORD0036959,4.0,True
ORD0036960,5.63,False
ORD0036961,4.37,True
ORD0036962,1.01,True
ORD0036963,4.77,False
ORD0036964,4.55,True
ORD0036965,4.9,True
ORD0036966,5.51,True
ORD0036967,4.24,True
ORD0036968,4.0,True
ORD0036969,3.86,True
ORD0036970,2.9,False
ORD0036971,1.65,True
ORD0036972,3.65,True
ORD0036973,1.88,True
ORD0036974,4.96,True
ORD0036975,2.32,True
ORD0036976,5.39,True
ORD0036977,3.85,True
ORD0036978,3.56,True
ORD0036979,4.87,True
ORD0036980,5.47,True
ORD0036981,3.44,False
ORD0036982,2.78,True
ORD0036983,3.86,True
ORD0036984,2.48,True
ORD0036985,4.12,True
ORD0036986,4.87,True
ORD0036987,2.9,True
ORD0036988,2.17,False
ORD0036989,4.52,True
ORD0036990,2.13,True
ORD0036991,2.54,False
ORD0036992,1.17,True
ORD0036993,2.64,True
ORD0036994,5.94,True
ORD0036995,4.16,True
ORD0036996,3.31,True
ORD0036997,2.49,True
ORD0036998,3.82,True
ORD0036999,5.64,True
ORD0037000,6.19,True
ORD0037001,5.48,False
ORD0037002,4.46,True
ORD0037003,2.97,False
ORD0037004,2.03,True
ORD0037005,3.52,True
ORD0037006,2.34,True
ORD0037007,4.2,True
ORD0037008,4.82,True
ORD0037009,4.31,True
ORD0037010,6.2,False
ORD0037011,3.98,False
ORD0037012,3.28,True
ORD0037013,1.49,True
ORD0037014,5.68,True
ORD0037015,1.58,False
ORD0037016,3.9,True
ORD0037017,1.73,True
ORD0037018,1.54,True
ORD0037019,4.98,True
ORD0037020,1.82,True
ORD0037021,2.92,True
ORD0037022,2.75,True
ORD0037023,5.52,False
ORD0037024,1.63,True
ORD0037025,4.65,True
ORD0037026,1.92,True
ORD0037027,2.14,False
ORD0037028,4.17,True
ORD0037029,3.76,True
ORD0037030,1.92,True
ORD0037031,4.43,True
ORD0037032,2.87,True
ORD0037033,5.06,True
ORD0037034,3.58,True
ORD0037035,2.24,True
ORD0037036,3.33,False
ORD0037037,3.77,True
ORD0037038,2.49,True
ORD0037039,4.87,True
ORD0037040,2.01,True
ORD0037041,1.91,True
ORD0037042,4.32,True
ORD0037043,4.89,True
ORD0037044,2.48,True
ORD0037045,1.26,True
ORD0037046,5.27,True
ORD0037047,5.85,True
ORD0037048,3.22,True
ORD0037049,3.59,True
ORD0037050,2.13,True
ORD0037051,3.38,False
ORD0037052,3.28,True
ORD0037053,4.39,True
ORD0037054,2.43,True
ORD0037055,4.14,True
ORD0037056,4.97,False
ORD0037057,6.17,True
ORD0037058,1.41,False
ORD0037059,2.32,True
ORD0037060,5.48,True
ORD0037061,4.38,False
ORD0037062,2.3,True
ORD0037063,1.65,True
ORD0037064,2.96,False
ORD0037065,4.1,True
ORD0037066,2.99,True
ORD0037067,3.23,True
ORD0037068,2.56,True
ORD0037069,5.51,False
ORD0037070,4.61,True
ORD0037071,5.31,True
ORD0037072,4.09,False
ORD0037073,4.48,True
ORD0037074,2.19,True
ORD0037075,3.68,True
ORD0037076,3.99,True
ORD0037077,4.67,True
ORD0037078,2.62,True
ORD0037079,6.02,True
ORD0037080,2.7,True
ORD0037081,6.53,False
ORD0037082,1.79,True
ORD0037083,5.63,True
ORD0037084,1.14,True
ORD0037085,4.06,True
ORD0037086,2.91,False
ORD0037087,2.6,True
ORD0037088,3.29,True
ORD0037089,5.31,True
ORD0037090,4.83,True
ORD0037091,4.84,False
ORD0037092,3.8,True
ORD0037093,3.97,True
ORD0037094,4.85,True
ORD0037095,0.88,True
ORD0037096,3.7,True
ORD0037097,1.36,True
ORD0037098,2.46,True
ORD0037099,1.88,True
ORD0037100,1.85,True
ORD0037101,3.77,True
ORD0037102,4.54,False
ORD0037103,3.91,False
ORD0037104,1.73,True
ORD0037105,1.87,True
ORD0037106,3.91,True
ORD0037107,2.78,True
ORD0037108,2.84,True
ORD0037109,3.38,True
ORD0037110,4.51,False
ORD0037111,4.2,True
ORD0037112,2.26,True
ORD0037113,5.77,True
ORD0037114,0.85,True
ORD0037115,2.23,True
ORD0037116,2.11,True
ORD0037117,5.37,False
ORD0037118,1.88,True
ORD0037119,4.73,True
ORD0037120,4.92,True
ORD0037121,2.04,True
ORD0037122,4.61,True
ORD0037123,5.28,False
ORD0037124,3.68,True
ORD0037125,3.55,True
ORD0037126,4.42,True
ORD0037127,5.12,True
ORD0037128,2.08,True
ORD0037129,3.73,True
ORD0037130,2.13,False
ORD0037131,3.73,True
ORD0037132,4.52,True
ORD0037133,4.5,True
ORD0037134,4.25,True
ORD0037135,6.11,True
ORD0037136,6.74,True
ORD0037137,5.62,True
ORD0037138,2.49,False
ORD0037139,5.82,True
ORD0037140,4.56,True
ORD0037141,4.73,True
ORD0037142,4.46,True
ORD0037143,2.62,True
ORD0037144,5.6,True
ORD0037145,3.65,False
ORD0037146,4.29,True
ORD0037147,4.74,True
ORD0037148,3.88,True
ORD0037149,3.88,True
ORD0037150,4.91,True
ORD0037151,5.19,True
ORD0037152,2.19,True
ORD0037153,3.99,True
ORD0037154,1.47,True
ORD0037155,4.81,True
ORD0037156,2.27,True
ORD0037157,3.87,True
ORD0037158,1.45,False
ORD0037159,5.96,True
ORD0037160,2.43,True
ORD0037161,2.93,True
ORD0037162,5.05,True
ORD0037163,4.07,True
ORD0037164,3.55,True
ORD0037165,1.49,True
ORD0037166,5.61,True
ORD0037167,5.81,True
ORD0037168,4.04,True
ORD0037169,3.82,True
ORD0037170,3.13,True
ORD0037171,2.95,True
ORD0037172,5.46,True
ORD0037173,3.48,True
ORD0037174,5.27,True
ORD0037175,1.52,True
ORD0037176,6.08,True
ORD0037177,4.86,True
ORD0037178,2.56,False
ORD0037179,2.67,True
ORD0037180,3.91,True
ORD0037181,3.88,True
ORD0037182,2.98,True
ORD0037183,4.96,False
ORD0037184,5.32,True
ORD0037185,1.32,True
ORD0037186,5.49,True
ORD0037187,4.93,True
ORD0037188,4.35,True
ORD0037189,3.94,True
ORD0037190,5.06,False
ORD0037191,2.4,True
ORD0037192,4.64,True
ORD0037193,4.7,True
ORD0037194,2.05,True
ORD0037195,4.11,True
ORD0037196,5.44,True
ORD0037197,3.66,True
ORD0037198,2.44,True
ORD0037199,2.13,True
ORD0037200,5.62,True
ORD0037201,2.86,True
ORD0037202,4.12,True
ORD0037203,2.27,True
ORD0037204,4.74,True
ORD0037205,3.74,True
ORD0037206,2.23,True
ORD0037207,4.49,True
ORD0037208,5.31,True
ORD0037209,5.05,True
ORD0037210,1.82,True
ORD0037211,2.0,True
ORD0037212,4.61,True
ORD0037213,4.9,True
ORD0037214,2.61,True
ORD0037215,4.22,True
ORD0037216,4.33,True
ORD0037217,1.66,True
ORD0037218,5.03,True
ORD0037219,1.6,True
ORD0037220,5.36,True
ORD0037221,3.32,True
ORD0037222,3.52,True
ORD0037223,1.5,True
ORD0037224,5.12,False
ORD0037225,2.18,True
ORD0037226,2.09,False
ORD0037227,3.28,False
ORD0037228,4.58,True
ORD0037229,6.32,True
ORD0037230,4.06,True
ORD0037231,2.07,True
ORD0037232,2.07,True
ORD0037233,1.92,True
ORD0037234,3.74,True
ORD0037235,3.7,True
ORD0037236,3.73,True
ORD0037237,5.35,True
ORD0037238,1.87,True
ORD0037239,5.12,True
ORD0037240,2.15,True
ORD0037241,5.16,True
ORD0037242,2.56,True
ORD0037243,2.59,True
ORD0037244,3.39,False
ORD0037245,2.4,True
ORD0037246,1.71,True
ORD0037247,3.61,True
ORD0037248,5.76,True
ORD0037249,2.11,True
ORD0037250,4.53,True
ORD0037251,3.31,True
ORD0037252,4.54,True
ORD0037253,2.21,True
ORD0037254,4.58,True
ORD0037255,4.18,True
ORD0037256,2.11,True
ORD0037257,2.37,True
ORD0037258,3.44,True
ORD0037259,3.79,True
ORD0037260,1.79,False
ORD0037261,3.4,True
ORD0037262,3.92,True
ORD0037263,2.41,True
ORD0037264,4.76,True
ORD0037265,4.62,True
ORD0037266,4.61,True
ORD0037267,5.16,True
ORD0037268,5.42,True
ORD0037269,5.34,True
ORD0037270,3.7,True
ORD0037271,2.59,True
ORD0037272,2.1,True
ORD0037273,4.37,True
ORD0037274,2.43,True
ORD0037275,3.91,True
ORD0037276,3.17,True
ORD0037277,1.35,True
ORD0037278,1.98,False
ORD0037279,4.42,True
ORD0037280,2.73,True
ORD0037281,4.61,True
ORD0037282,4.06,True
ORD0037283,2.97,True
ORD0037284,5.27,True
ORD0037285,4.83,True
ORD0037286,4.88,True
ORD0037287,4.21,False
ORD0037288,4.71,True
ORD0037289,2.82,False
ORD0037290,5.39,True
ORD0037291,4.98,True
ORD0037292,2.66,True
ORD0037293,4.3,True
ORD0037294,1.78,True
ORD0037295,4.16,True
ORD0037296,5.02,True
ORD0037297,1.28,True
ORD0037298,4.78,True
ORD0037299,5.85,True
ORD0037300,6.52,True
ORD0037301,5.71,False
ORD0037302,2.72,True
ORD0037303,1.92,False
ORD0037304,4.11,True
ORD0037305,4.9,True
ORD0037306,3.68,False
ORD0037307,3.88,True
ORD0037308,3.04,False
ORD0037309,3.02,True
ORD0037310,5.68,True
ORD0037311,3.91,True
ORD0037312,1.63,True
ORD0037313,4.78,True
ORD0037314,4.92,True
ORD0037315,0.58,True
ORD0037316,1.74,True
ORD0037317,4.43,True
ORD0037318,3.05,True
ORD0037319,3.94,True
ORD0037320,2.12,True
ORD0037321,2.23,True
ORD0037322,3.72,True
ORD0037323,2.41,True
ORD0037324,5.37,True
ORD0037325,5.01,True
ORD0037326,1.58,True
ORD0037327,5.56,True
ORD0037328,3.82,False
ORD0037329,5.83,True
ORD0037330,5.22,True
ORD0037331,4.78,True
ORD0037332,4.36,True
ORD0037333,2.9,True
ORD0037334,4.02,True
ORD0037335,3.09,True
ORD0037336,5.21,True
ORD0037337,4.03,True
ORD0037338,5.52,False
ORD0037339,4.69,True
ORD0037340,2.5,True
ORD0037341,5.19,True
ORD0037342,3.26,True
ORD0037343,1.64,True
ORD0037344,1.64,False
ORD0037345,3.38,True
ORD0037346,2.05,False
ORD0037347,3.2,True
ORD0037348,1.56,True
ORD0037349,2.25,True
ORD0037350,4.78,True
ORD0037351,6.01,True
ORD0037352,3.81,True
ORD0037353,4.95,True
ORD0037354,4.22,True
ORD0037355,2.01,True
ORD0037356,2.03,True
ORD0037357,1.67,True
ORD0037358,2.0,True
ORD0037359,5.13,True
ORD0037360,1.78,True
ORD0037361,2.54,True
ORD0037362,3.43,True
ORD0037363,4.38,False
ORD0037364,3.35,True
ORD0037365,3.6,True
ORD0037366,5.72,True
ORD0037367,5.13,True
ORD0037368,3.1,True
ORD0037369,5.96,False
ORD0037370,6.05,True
ORD0037371,1.86,True
ORD0037372,1.4,True
ORD0037373,2.64,False
ORD0037374,4.61,True
ORD0037375,5.34,False
ORD0037376,5.58,True
ORD0037377,5.81,True
ORD0037378,3.3,True
ORD0037379,5.32,False
ORD0037380,5.09,True
ORD0037381,4.65,True
ORD0037382,5.48,True
ORD0037383,2.74,True
ORD0037384,5.47,True
ORD0037385,6.08,False
ORD0037386,1.46,True
ORD0037387,4.64,True
ORD0037388,4.41,True
ORD0037389,4.78,True
ORD0037390,5.26,True
ORD0037391,4.07,True
ORD0037392,3.54,True
ORD0037393,4.16,True
ORD0037394,3.21,True
ORD0037395,5.49,False
ORD0037396,4.02,True
ORD0037397,4.46,True
ORD0037398,4.3,True
ORD0037399,4.84,True
ORD0037400,1.63,True
ORD0037401,1.28,False
ORD0037402,1.98,False
ORD0037403,4.26,True
ORD0037404,2.44,True
ORD0037405,2.45,True
ORD0037406,5.12,False
ORD0037407,5.13,True
ORD0037408,4.86,True
ORD0037409,1.56,False
ORD0037410,2.48,True
ORD0037411,5.06,True
ORD0037412,5.41,True
ORD0037413,5.08,True
ORD0037414,2.35,True
ORD0037415,2.09,True
ORD0037416,1.81,True
ORD0037417,0.8,True
ORD0037418,3.14,True
ORD0037419,4.51,True
ORD0037420,5.42,True
ORD0037421,3.44,True
ORD0037422,1.72,True
ORD0037423,3.43,True
ORD0037424,5.56,True
ORD0037425,2.88,True
ORD0037426,6.68,False
ORD0037427,4.55,True
ORD0037428,2.33,False
ORD0037429,5.69,False
ORD0037430,5.04,True
ORD0037431,6.15,False
ORD0037432,2.3,True
ORD0037433,5.5,False
ORD0037434,3.93,True
ORD0037435,4.64,True
ORD0037436,3.59,True
ORD0037437,4.02,True
ORD0037438,4.97,True
ORD0037439,2.66,True
ORD0037440,3.42,True
ORD0037441,3.22,True
ORD0037442,5.24,True
ORD0037443,2.12,True
ORD0037444,1.87,True
ORD0037445,2.16,True
ORD0037446,5.19,True
ORD0037447,2.58,True
ORD0037448,3.81,True
ORD0037449,5.16,True
ORD0037450,2.78,True
ORD0037451,1.29,True
ORD0037452,5.04,True
ORD0037453,4.77,True
ORD0037454,3.93,True
ORD0037455,5.22,True
ORD0037456,4.77,True
ORD0037457,3.25,True
ORD0037458,3.66,True
ORD0037459,5.58,True
ORD0037460,3.84,True
ORD0037461,1.76,True
ORD0037462,6.08,True
ORD0037463,1.86,True
ORD0037464,5.38,True
ORD0037465,1.81,True
ORD0037466,4.96,True
ORD0037467,4.54,True
ORD0037468,2.7,True
ORD0037469,4.78,False
ORD0037470,5.48,True
ORD0037471,4.3,True
ORD0037472,3.5,True
ORD0037473,2.35,True
ORD0037474,3.82,True
ORD0037475,2.05,True
ORD0037476,2.11,True
ORD0037477,5.41,True
ORD0037478,5.09,True
ORD0037479,4.6,True
ORD0037480,3.41,True
ORD0037481,4.82,True
ORD0037482,3.99,True
ORD0037483,5.25,True
ORD0037484,2.26,True
ORD0037485,5.63,True
ORD0037486,4.44,True
ORD0037487,2.67,True
ORD0037488,3.39,True
ORD0037489,4.51,False
ORD0037490,2.54,True
ORD0037491,5.23,False
ORD0037492,5.32,True
ORD0037493,4.22,False
ORD0037494,2.25,True
ORD0037495,3.41,True
ORD0037496,5.63,True
ORD0037497,5.62,True
ORD0037498,1.43,False
ORD0037499,4.04,True
ORD0037500,1.44,True
ORD0037501,2.35,False
ORD0037502,1.99,True
ORD0037503,2.67,True
ORD0037504,5.15,True
ORD0037505,3.76,True
ORD0037506,2.39,True
ORD0037507,2.37,True
ORD0037508,5.5,True
ORD0037509,4.43,True
ORD0037510,2.44,True
ORD0037511,2.15,True
ORD0037512,3.75,True
ORD0037513,2.15,True
ORD0037514,4.04,True
ORD0037515,2.95,True
ORD0037516,3.01,True
ORD0037517,5.46,True
ORD0037518,5.82,True
ORD0037519,5.47,True
ORD0037520,5.68,True
ORD0037521,4.65,True
ORD0037522,2.5,True
ORD0037523,4.38,False
ORD0037524,3.09,True
ORD0037525,3.89,True
ORD0037526,5.02,False
ORD0037527,3.92,True
ORD0037528,3.84,True
ORD0037529,5.29,True
ORD0037530,5.81,True
ORD0037531,4.25,True
ORD0037532,4.4,True
ORD0037533,4.89,True
ORD0037534,5.01,True
ORD0037535,6.49,True
ORD0037536,2.26,True
ORD0037537,3.18,True
ORD0037538,5.73,True
ORD0037539,4.24,True
ORD0037540,5.09,True
ORD0037541,5.55,True
ORD0037542,3.58,True
ORD0037543,4.85,True
ORD0037544,3.87,True
ORD0037545,5.36,True
ORD0037546,2.15,True
ORD0037547,1.4,True
ORD0037548,4.2,True
ORD0037549,5.63,True
ORD0037550,4.86,True
ORD0037551,1.93,True
ORD0037552,4.47,True
ORD0037553,4.51,True
ORD0037554,4.65,True
ORD0037555,4.34,True
ORD0037556,2.2,True
ORD0037557,5.17,True
ORD0037558,4.11,True
ORD0037559,4.79,True
ORD0037560,5.84,True
ORD0037561,4.94,True
ORD0037562,3.46,True
ORD0037563,2.97,True
ORD0037564,1.87,True
ORD0037565,4.47,True
ORD0037566,1.76,True
ORD0037567,4.36,True
ORD0037568,2.06,True
ORD0037569,4.94,False
ORD0037570,4.22,False
ORD0037571,4.51,True
ORD0037572,2.21,True
ORD0037573,3.56,True
ORD0037574,2.57,True
ORD0037575,1.63,True
ORD0037576,2.45,True
ORD0037577,4.57,True
ORD0037578,4.11,True
ORD0037579,4.3,True
ORD0037580,3.75,True
ORD0037581,2.87,True
ORD0037582,1.81,True
ORD0037583,4.24,True
ORD0037584,2.54,True
ORD0037585,3.19,True
ORD0037586,5.35,True
ORD0037587,4.82,True
ORD0037588,1.62,True
ORD0037589,1.82,True
ORD0037590,2.16,True
ORD0037591,1.89,True
ORD0037592,2.38,False
ORD0037593,3.98,True
ORD0037594,4.44,True
ORD0037595,2.51,True
ORD0037596,1.92,True
ORD0037597,2.3,True
ORD0037598,3.57,True
ORD0037599,4.57,True
ORD0037600,1.45,True
ORD0037601,4.6,True
ORD0037602,4.54,True
ORD0037603,4.49,True
ORD0037604,4.19,True
ORD0037605,4.28,True
ORD0037606,1.17,True
ORD0037607,5.48,True
ORD0037608,5.43,False
ORD0037609,3.88,True
ORD0037610,1.82,True
ORD0037611,4.76,True
ORD0037612,5.5,True
ORD0037613,5.57,True
ORD0037614,4.8,True
ORD0037615,3.71,True
ORD0037616,4.74,False
ORD0037617,4.6,True
ORD0037618,1.95,True
ORD0037619,2.83,False
ORD0037620,4.15,True
ORD0037621,1.27,True
ORD0037622,4.11,True
ORD0037623,5.56,True
ORD0037624,5.85,True
ORD0037625,2.96,False
ORD0037626,2.53,True
ORD0037627,4.74,True
ORD0037628,3.97,True
ORD0037629,5.98,True
ORD0037630,1.29,False
ORD0037631,4.3,False
ORD0037632,4.61,True
ORD0037633,4.68,True
ORD0037634,2.12,True
ORD0037635,4.27,True
ORD0037636,6.22,True
ORD0037637,1.45,True
ORD0037638,5.68,True
ORD0037639,6.18,True
ORD0037640,5.01,True
ORD0037641,4.08,True
ORD0037642,4.33,True
ORD0037643,4.55,True
ORD0037644,5.59,True
ORD0037645,1.54,True
ORD0037646,4.23,True
ORD0037647,1.64,True
ORD0037648,4.44,True
ORD0037649,4.48,False
ORD0037650,5.37,False
ORD0037651,5.49,True
ORD0037652,1.46,True
ORD0037653,5.27,False
ORD0037654,1.44,True
ORD0037655,4.81,True
ORD0037656,5.36,True
ORD0037657,3.24,True
ORD0037658,5.2,False
ORD0037659,1.51,True
ORD0037660,2.78,True
ORD0037661,4.93,True
ORD0037662,2.51,True
ORD0037663,2.46,True
ORD0037664,3.95,True
ORD0037665,5.37,True
ORD0037666,4.12,True
ORD0037667,3.5,False
ORD0037668,1.88,False
ORD0037669,5.25,True
ORD0037670,2.87,False
ORD0037671,3.2,True
ORD0037672,2.41,True
ORD0037673,4.91,True
ORD0037674,5.19,True
ORD0037675,1.11,True
ORD0037676,3.25,True
ORD0037677,5.1,True
ORD0037678,5.68,True
ORD0037679,2.04,True
ORD0037680,1.61,True
ORD0037681,3.22,False
ORD0037682,4.67,True
ORD0037683,2.04,True
ORD0037684,2.33,True
ORD0037685,2.55,True
ORD0037686,5.5,True
ORD0037687,3.07,True
ORD0037688,1.93,True
ORD0037689,3.2,True
ORD0037690,2.92,True
ORD0037691,3.21,True
ORD0037692,3.55,True
ORD0037693,2.34,True
ORD0037694,1.78,True
ORD0037695,2.65,True
ORD0037696,1.76,True
ORD0037697,3.49,True
ORD0037698,3.88,True
ORD0037699,5.61,True
ORD0037700,4.3,True
ORD0037701,2.5,True
ORD0037702,2.8,False
ORD0037703,2.12,True
ORD0037704,1.56,True
ORD0037705,5.71,False
ORD0037706,1.95,True
ORD0037707,4.68,False
ORD0037708,4.51,True
ORD0037709,2.12,True
ORD0037710,5.29,True
ORD0037711,1.61,True
ORD0037712,4.63,True
ORD0037713,3.97,True
ORD0037714,1.77,True
ORD0037715,6.04,True
ORD0037716,1.54,True
ORD0037717,4.31,True
ORD0037718,4.39,True
ORD0037719,1.9,False
ORD0037720,3.73,True
ORD0037721,1.9,True
ORD0037722,2.62,True
ORD0037723,3.73,True
ORD0037724,3.95,True
ORD0037725,2.64,True
ORD0037726,5.62,False
ORD0037727,4.3,True
ORD0037728,6.15,True
ORD0037729,1.43,True
ORD0037730,4.94,True
ORD0037731,1.94,True
ORD0037732,5.54,True
ORD0037733,5.36,True
ORD0037734,2.86,True
ORD0037735,2.14,False
ORD0037736,1.83,False
ORD0037737,1.32,True
ORD0037738,2.28,True
ORD0037739,4.45,True
ORD0037740,2.39,True
ORD0037741,4.35,True
ORD0037742,5.9,True
ORD0037743,2.02,False
ORD0037744,2.19,True
ORD0037745,2.36,False
ORD0037746,2.0,True
ORD0037747,1.29,True
ORD0037748,5.43,True
ORD0037749,1.99,True
ORD0037750,5.73,True
ORD0037751,4.02,True
ORD0037752,5.59,True
ORD0037753,1.96,True
ORD0037754,5.37,True
ORD0037755,1.59,True
ORD0037756,4.89,True
ORD0037757,5.14,True
ORD0037758,2.8,False
ORD0037759,2.28,True
ORD0037760,6.29,True
ORD0037761,4.88,True
ORD0037762,2.27,True
ORD0037763,4.35,True
ORD0037764,4.06,True
ORD0037765,3.97,False
ORD0037766,3.73,True
ORD0037767,2.77,True
ORD0037768,6.42,True
ORD0037769,2.58,True
ORD0037770,5.34,False
ORD0037771,4.54,True
ORD0037772,5.76,True
ORD0037773,4.19,True
ORD0037774,3.19,True
ORD0037775,5.36,True
ORD0037776,3.91,True
ORD0037777,4.23,True
ORD0037778,5.02,True
ORD0037779,2.15,True
ORD0037780,5.64,False
ORD0037781,3.43,True
ORD0037782,3.48,True
ORD0037783,4.02,True
ORD0037784,4.92,True
ORD0037785,4.6,True
ORD0037786,5.49,True
ORD0037787,4.55,True
ORD0037788,3.62,True
ORD0037789,5.23,True
ORD0037790,2.3,False
ORD0037791,2.87,True
ORD0037792,1.91,True
ORD0037793,2.04,True
ORD0037794,4.65,True
ORD0037795,5.29,True
ORD0037796,2.16,True
ORD0037797,3.1,True
ORD0037798,2.31,True
ORD0037799,4.82,True
ORD0037800,1.52,True
ORD0037801,1.36,True
ORD0037802,0.83,False
ORD0037803,0.94,False
ORD0037804,1.79,True
ORD0037805,5.4,True
ORD0037806,1.77,True
ORD0037807,3.29,True
ORD0037808,4.47,True
ORD0037809,5.61,True
ORD0037810,2.16,True
ORD0037811,4.4,True
ORD0037812,5.82,True
ORD0037813,2.47,True
ORD0037814,4.82,True
ORD0037815,3.28,True
ORD0037816,1.9,True
ORD0037817,6.32,True
ORD0037818,3.23,True
ORD0037819,4.35,True
ORD0037820,0.77,True
ORD0037821,3.76,True
ORD0037822,3.9,True
ORD0037823,4.1,True
ORD0037824,3.53,True
ORD0037825,4.57,True
ORD0037826,5.13,False
ORD0037827,3.89,True
ORD0037828,4.35,True
ORD0037829,4.66,True
ORD0037830,2.58,False
ORD0037831,4.18,True
ORD0037832,3.49,False
ORD0037833,2.11,True
ORD0037834,4.02,True
ORD0037835,3.36,False
ORD0037836,1.53,True
ORD0037837,3.77,True
ORD0037838,1.28,True
ORD0037839,3.3,True
ORD0037840,1.66,False
ORD0037841,4.59,True
ORD0037842,4.26,True
ORD0037843,5.33,True
ORD0037844,4.4,True
ORD0037845,5.29,True
ORD0037846,4.33,True
ORD0037847,2.0,False
ORD0037848,3.3,True
ORD0037849,5.67,True
ORD0037850,2.65,True
ORD0037851,5.29,True
ORD0037852,3.92,True
ORD0037853,4.38,True
ORD0037854,2.03,True
ORD0037855,3.99,True
ORD0037856,2.0,True
ORD0037857,4.09,True
ORD0037858,4.13,True
ORD0037859,4.95,True
ORD0037860,2.7,True
ORD0037861,5.31,True
ORD0037862,1.73,True
ORD0037863,4.83,False
ORD0037864,2.27,True
ORD0037865,3.06,True
ORD0037866,2.51,False
ORD0037867,3.88,True
ORD0037868,5.67,True
ORD0037869,2.87,True
ORD0037870,4.52,True
ORD0037871,4.61,True
ORD0037872,3.41,True
ORD0037873,4.45,True
ORD0037874,3.29,True
ORD0037875,2.26,False
ORD0037876,5.31,True
ORD0037877,2.24,False
ORD0037878,5.01,True
ORD0037879,1.55,True
ORD0037880,1.0,True
ORD0037881,1.11,True
ORD0037882,4.05,True
ORD0037883,1.44,True
ORD0037884,2.42,True
ORD0037885,4.67,True
ORD0037886,2.2,True
ORD0037887,3.79,True
ORD0037888,4.37,False
ORD0037889,2.21,True
ORD0037890,3.23,True
ORD0037891,4.51,True
ORD0037892,1.33,True
ORD0037893,1.6,False
ORD0037894,2.89,False
ORD0037895,5.76,True
ORD0037896,5.66,True
ORD0037897,2.15,True
ORD0037898,1.08,True
ORD0037899,3.85,True
ORD0037900,1.93,False
ORD0037901,3.52,True
ORD0037902,4.94,True
ORD0037903,4.4,True
ORD0037904,5.26,True
ORD0037905,5.49,False
ORD0037906,5.1,True
ORD0037907,5.16,True
ORD0037908,4.51,False
ORD0037909,1.78,False
ORD0037910,2.17,True
ORD0037911,2.51,True
ORD0037912,4.82,True
ORD0037913,4.48,True
ORD0037914,2.86,True
ORD0037915,4.59,True
ORD0037916,2.72,True
ORD0037917,2.72,True
ORD0037918,2.18,True
ORD0037919,4.77,True
ORD0037920,5.08,True
ORD0037921,1.54,False
ORD0037922,3.73,True
ORD0037923,4.68,True
ORD0037924,3.8,False
ORD0037925,1.76,True
ORD0037926,2.39,True
ORD0037927,6.06,False
ORD0037928,5.5,True
ORD0037929,3.91,False
ORD0037930,3.67,False
ORD0037931,2.93,True
ORD0037932,1.79,True
ORD0037933,2.6,True
ORD0037934,5.83,False
ORD0037935,5.38,True
ORD0037936,2.2,False
ORD0037937,2.56,True
ORD0037938,0.74,False
ORD0037939,5.72,True
ORD0037940,4.95,True
ORD0037941,2.78,False
ORD0037942,0.86,True
ORD0037943,1.91,True
ORD0037944,2.69,True
ORD0037945,1.94,True
ORD0037946,5.03,True
ORD0037947,5.33,True
ORD0037948,2.59,True
ORD0037949,5.69,True
ORD0037950,1.36,True
ORD0037951,6.18,True
ORD0037952,5.09,False
ORD0037953,5.56,True
ORD0037954,2.2,True
ORD0037955,4.37,True
ORD0037956,5.33,False
ORD0037957,3.12,True
ORD0037958,5.33,False
ORD0037959,2.03,True
ORD0037960,5.09,True
ORD0037961,2.03,True
ORD0037962,5.27,True
ORD0037963,2.66,True
ORD0037964,1.57,True
ORD0037965,3.98,True
ORD0037966,5.57,True
ORD0037967,4.82,False
ORD0037968,4.71,True
ORD0037969,4.54,True
ORD0037970,4.7,True
ORD0037971,1.76,True
ORD0037972,1.87,True
ORD0037973,2.97,True
ORD0037974,5.42,True
ORD0037975,4.82,True
ORD0037976,2.69,True
ORD0037977,3.06,False
ORD0037978,4.07,True
