order_id,method,amount
ORD0036234,Card,520.22
ORD0036235,Cash on Delivery,3121.56
ORD0036236,UPI,645.95
ORD0036237,UPI,1087.5
ORD0036238,Card,494.77
ORD0036239,Card,981.45
ORD0036240,Wallet,2145.0099999999998
ORD0036241,Net Banking,1232.36
ORD0036242,Cash on Delivery,344.47
ORD0036243,UPI,1310.67
ORD0036244,Cash on Delivery,1019.84
ORD0036245,UPI,591.07
ORD0036246,Cash on Delivery,5857.87
ORD0036247,Net Banking,4216.41
ORD0036248,Wallet,606.14
ORD0036249,UPI,59.76
ORD0036250,Card,572.92
ORD0036251,Cash on Delivery,1316.47
ORD0036252,UPI,142.12
ORD0036253,UPI,252.89
ORD0036254,Cash on Delivery,3846.49
ORD0036255,UPI,3102.59
ORD0036256,UPI,3496.3999999999996
ORD0036257,Net Banking,2623.94
ORD0036258,Cash on Delivery,273.76
ORD0036259,UPI,3161.0
ORD0036260,Cash on Delivery,742.71
ORD0036261,Card,1533.61
ORD0036262,UPI,2211.81
ORD0036263,Cash on Delivery,2349.88
ORD0036264,UPI,476.54
ORD0036265,Net Banking,332.59
ORD0036266,UPI,4060.37
ORD0036267,Wallet,605.43
ORD0036268,UPI,1224.01
ORD0036269,UPI,1016.22
ORD0036270,Cash on Delivery,1482.84
ORD0036271,Cash on Delivery,2017.36
ORD0036272,UPI,929.85
ORD0036273,Card,599.56
ORD0036274,Card,5204.23
ORD0036275,UPI,1850.5300000000002
ORD0036276,UPI,748.98
ORD0036277,UPI,1003.3900000000001
ORD0036278,UPI,286.11
ORD0036279,Cash on Delivery,742.03
ORD0036280,UPI,5070.57
ORD0036281,UPI,1460.2
ORD0036282,UPI,1601.76
ORD0036283,Cash on Delivery,4958.93
ORD0036284,UPI,442.28
ORD0036285,Card,2799.71
ORD0036286,Wallet,1249.04
ORD0036287,UPI,1263.53
ORD0036288,Cash on Delivery,7008.71
ORD0036289,Card,579.46
ORD0036290,UPI,3090.56
ORD0036291,Card,2440.7
ORD0036292,UPI,2386.81
ORD0036293,Wallet,3054.5
ORD0036294,Card,740.64
ORD0036295,Card,1114.5
ORD0036296,UPI,1326.1
ORD0036297,Net Banking,857.67
ORD0036298,Cash on Delivery,1301.7
ORD0036299,UPI,972.1499999999999
ORD0036300,UPI,2197.71
ORD0036301,UPI,3695.91
ORD0036302,Cash on Delivery,725.9
ORD0036303,UPI,5843.15
ORD0036304,UPI,1831.14
ORD0036305,Card,1540.63
ORD0036306,UPI,1297.4
ORD0036307,Cash on Delivery,730.36
ORD0036308,UPI,1875.49
ORD0036309,UPI,1430.7
ORD0036310,UPI,1801.8899999999999
ORD0036311,UPI,921.06
ORD0036312,UPI,2639.94
ORD0036313,Cash on Delivery,1953.3000000000002
ORD0036314,UPI,483.48
ORD0036315,UPI,2261.47
ORD0036316,Cash on Delivery,1392.81
ORD0036317,UPI,2232.1
ORD0036318,Cash on Delivery,305.53
ORD0036319,Cash on Delivery,639.08
ORD0036320,Card,1684.48
ORD0036321,UPI,2942.21
ORD0036322,UPI,2578.5
ORD0036323,Wallet,3090.05
ORD0036324,Cash on Delivery,303.07
ORD0036325,Cash on Delivery,801.8
ORD0036326,Cash on Delivery,3851.24
ORD0036327,Wallet,1012.65
ORD0036328,Net Banking,1433.08
ORD0036329,UPI,1301.7
ORD0036330,UPI,1262.72
ORD0036331,UPI,6000.92
ORD0036332,Net Banking,1033.28
ORD0036333,Cash on Delivery,197.54
ORD0036334,UPI,969.94
ORD0036335,UPI,1968.64
ORD0036336,Card,1180.1
ORD0036337,UPI,618.99
ORD0036338,Net Banking,467.48
ORD0036339,Cash on Delivery,995.88
ORD0036340,Cash on Delivery,401.63
ORD0036341,Card,2296.78
ORD0036342,UPI,469.17
ORD0036343,Cash on Delivery,687.84
ORD0036344,UPI,3185.39
ORD0036345,Cash on Delivery,1306.35
ORD0036346,Net Banking,2530.83
ORD0036347,UPI,397.66
ORD0036348,UPI,416.94
ORD0036349,Card,724.41
ORD0036350,Wallet,2929.1
ORD0036351,Card,864.68
ORD0036352,UPI,731.2
ORD0036353,UPI,1032.05
ORD0036354,UPI,4067.7699999999995
ORD0036355,Cash on Delivery,1451.82
ORD0036356,Cash on Delivery,2424.6
ORD0036357,UPI,5920.26
ORD0036358,Cash on Delivery,324.51
ORD0036359,UPI,2302.26
ORD0036360,UPI,3762.68
ORD0036361,UPI,281.24
ORD0036362,UPI,898.16
ORD0036363,UPI,1298.42
ORD0036364,UPI,3052.81
ORD0036365,Cash on Delivery,878.21
ORD0036366,UPI,1778.05
ORD0036367,Cash on Delivery,571.43
ORD0036368,Cash on Delivery,1493.5
ORD0036369,Net Banking,2221.4
ORD0036370,Wallet,920.23
ORD0036371,Cash on Delivery,380.17
ORD0036372,Cash on Delivery,1690.19
ORD0036373,UPI,2654.5
ORD0036374,UPI,1799.93
ORD0036375,UPI,813.27
ORD0036376,Cash on Delivery,1184.86
ORD0036377,UPI,237.17
ORD0036378,UPI,1812.66
ORD0036379,Cash on Delivery,7207.53
ORD0036380,Cash on Delivery,764.61
ORD0036381,UPI,145.44
ORD0036382,Card,1764.51
ORD0036383,Wallet,780.0
ORD0036384,Cash on Delivery,664.27
ORD0036385,Cash on Delivery,366.95
ORD0036386,Cash on Delivery,2605.77
ORD0036387,Cash on Delivery,661.54
ORD0036388,Cash on Delivery,1922.21
ORD0036389,UPI,748.08
ORD0036390,Cash on Delivery,2091.6400000000003
ORD0036391,Cash on Delivery,3780.8100000000004
ORD0036392,Net Banking,651.28
ORD0036393,Cash on Delivery,486.99
ORD0036394,UPI,1441.06
ORD0036395,Cash on Delivery,3502.02
ORD0036396,UPI,1418.34
ORD0036397,Card,3901.35
ORD0036398,UPI,1446.91
ORD0036399,Cash on Delivery,1110.05
ORD0036400,Wallet,2883.24
ORD0036401,Cash on Delivery,3102.0
ORD0036402,Cash on Delivery,2376.55
ORD0036403,UPI,908.62
ORD0036404,Card,414.86
ORD0036405,Net Banking,664.37
ORD0036406,Card,458.69
ORD0036407,Cash on Delivery,1675.88
ORD0036408,Cash on Delivery,1871.24
ORD0036409,Net Banking,2332.83
ORD0036410,UPI,280.06
ORD0036411,UPI,2018.58
ORD0036412,Cash on Delivery,1234.6
ORD0036413,Wallet,1988.21
ORD0036414,Cash on Delivery,498.62
ORD0036415,Wallet,2873.98
ORD0036416,UPI,3777.23
ORD0036417,Cash on Delivery,1306.72
ORD0036418,UPI,725.91
ORD0036419,UPI,2452.21
ORD0036420,UPI,9065.85
ORD0036421,Wallet,726.04
ORD0036422,Cash on Delivery,511.63
ORD0036423,Cash on Delivery,531.99
ORD0036424,UPI,1118.97
ORD0036425,UPI,634.87
ORD0036426,UPI,745.9
ORD0036427,Net Banking,425.83
ORD0036428,UPI,1528.4299999999998
ORD0036429,UPI,697.6
ORD0036430,Cash on Delivery,6378.58
ORD0036431,Wallet,3429.38
ORD0036432,Card,739.1899999999999
ORD0036433,UPI,3040.58
ORD0036434,Cash on Delivery,960.5
ORD0036435,Card,3380.06
ORD0036436,Net Banking,799.1
ORD0036437,Net Banking,980.63
ORD0036438,Card,2514.82
ORD0036439,UPI,3029.02
ORD0036440,Cash on Delivery,2093.4799999999996
ORD0036441,Cash on Delivery,483.19
ORD0036442,Card,4154.25
ORD0036443,Card,1987.4199999999998
ORD0036444,UPI,1148.39
ORD0036445,Card,2416.5
ORD0036446,Cash on Delivery,369.22
ORD0036447,Cash on Delivery,1647.24
ORD0036448,UPI,1013.78
ORD0036449,Wallet,910.26
ORD0036450,Cash on Delivery,1475.31
ORD0036451,Net Banking,807.13
ORD0036452,Wallet,2479.02
ORD0036453,Cash on Delivery,705.67
ORD0036454,UPI,474.85
ORD0036455,Cash on Delivery,583.82
ORD0036456,Cash on Delivery,235.79
ORD0036457,UPI,5987.62
ORD0036458,Card,1489.4099999999999
ORD0036459,UPI,662.31
ORD0036460,Net Banking,1502.6
ORD0036461,Card,3292.59
ORD0036462,UPI,2462.25
ORD0036463,UPI,415.17
ORD0036464,UPI,3632.63
ORD0036465,Cash on Delivery,3057.2
ORD0036466,UPI,1024.5
ORD0036467,Cash on Delivery,5456.700000000001
ORD0036468,Cash on Delivery,1058.38
ORD0036469,Cash on Delivery,1869.2
ORD0036470,Net Banking,2448.16
ORD0036471,UPI,4184.78
ORD0036472,UPI,611.63
ORD0036473,Card,876.57
ORD0036474,Wallet,419.65
ORD0036475,UPI,1495.8600000000001
ORD0036476,UPI,3426.89
ORD0036477,UPI,339.28
ORD0036478,Cash on Delivery,1297.51
ORD0036479,Cash on Delivery,1055.8
ORD0036480,Net Banking,5262.32
ORD0036481,Net Banking,898.8399999999999
ORD0036482,Card,348.23
ORD0036483,Cash on Delivery,1024.45
ORD0036484,Net Banking,1097.4299999999998
ORD0036485,UPI,3989.7
ORD0036486,Cash on Delivery,1079.52
ORD0036487,UPI,1549.74
ORD0036488,UPI,1451.58
ORD0036489,Wallet,4448.1900000000005
ORD0036490,Cash on Delivery,663.05
ORD0036491,Net Banking,417.97
ORD0036492,UPI,660.04
ORD0036493,UPI,2321.1800000000003
ORD0036494,Cash on Delivery,751.66
ORD0036495,Net Banking,1287.72
ORD0036496,UPI,2039.2399999999998
ORD0036497,UPI,854.01
ORD0036498,Card,1338.57
ORD0036499,Wallet,1774.05
ORD0036500,Cash on Delivery,931.16
ORD0036501,UPI,1563.44
ORD0036502,Card,4434.15
ORD0036503,UPI,2550.7
ORD0036504,UPI,2779.22
ORD0036505,Cash on Delivery,709.53
ORD0036506,UPI,4795.33
ORD0036507,Cash on Delivery,2900.92
ORD0036508,UPI,1062.6
ORD0036509,Cash on Delivery,1945.5100000000002
ORD0036510,UPI,698.4200000000001
ORD0036511,Cash on Delivery,4345.51
ORD0036512,Cash on Delivery,992.01
ORD0036513,Card,4165.110000000001
ORD0036514,Wallet,2504.75
ORD0036515,UPI,3953.1
ORD0036516,Cash on Delivery,2154.64
ORD0036517,Cash on Delivery,909.72
ORD0036518,UPI,400.81
ORD0036519,UPI,369.11
ORD0036520,Cash on Delivery,1084.85
ORD0036521,Wallet,6080.56
ORD0036522,Net Banking,1044.84
ORD0036523,Cash on Delivery,151.78
ORD0036524,Net Banking,1707.88
ORD0036525,Card,2380.69
ORD0036526,UPI,2972.89
ORD0036527,UPI,3092.12
ORD0036528,UPI,1968.64
ORD0036529,Card,2195.85
ORD0036530,UPI,1823.5
ORD0036531,Wallet,877.14
ORD0036532,UPI,3716.82
ORD0036533,UPI,314.63
ORD0036534,UPI,1872.9
ORD0036535,UPI,416.12
ORD0036536,Cash on Delivery,1407.29
ORD0036537,Net Banking,366.95
ORD0036538,UPI,294.13
ORD0036539,UPI,514.58
ORD0036540,Card,261.07
ORD0036541,UPI,1331.95
ORD0036542,UPI,2023.55
ORD0036543,UPI,2758.9800000000005
ORD0036544,Cash on Delivery,895.86
ORD0036545,UPI,1708.35
ORD0036546,Cash on Delivery,7160.04
ORD0036547,UPI,1196.15
ORD0036548,Net Banking,2241.88
ORD0036549,UPI,2441.3
ORD0036550,Cash on Delivery,1063.99
ORD0036551,Card,257.35
ORD0036552,Card,715.66
ORD0036553,Card,3940.9
ORD0036554,UPI,1781.37
ORD0036555,Cash on Delivery,4081.15
ORD0036556,Cash on Delivery,1601.8200000000002
ORD0036557,Card,416.38
ORD0036558,UPI,4032.5
ORD0036559,Card,852.6
ORD0036560,Cash on Delivery,1738.1100000000001
ORD0036561,UPI,1552.34
ORD0036562,Net Banking,592.62
ORD0036563,Cash on Delivery,2384.46
ORD0036564,Cash on Delivery,862.9
ORD0036565,Card,1375.68
ORD0036566,Cash on Delivery,280.06
ORD0036567,UPI,1755.08
ORD0036568,Card,3254.01
ORD0036569,UPI,1136.78
ORD0036570,UPI,971.03
ORD0036571,Wallet,281.24
ORD0036572,Cash on Delivery,3420.3
ORD0036573,UPI,2733.4
ORD0036574,UPI,1319.97
ORD0036575,Cash on Delivery,429.43
ORD0036576,UPI,648.5699999999999
ORD0036577,UPI,6422.74
ORD0036578,UPI,331.12
ORD0036579,Cash on Delivery,1685.76
ORD0036580,UPI,510.7
ORD0036581,Cash on Delivery,5220.48
ORD0036582,UPI,2358.05
ORD0036583,UPI,335.75
ORD0036584,Wallet,6202.32
ORD0036585,UPI,2749.87
ORD0036586,UPI,849.15
ORD0036587,Cash on Delivery,2935.29
ORD0036588,Wallet,2361.59
ORD0036589,Cash on Delivery,4049.04
ORD0036590,UPI,429.43
ORD0036591,Cash on Delivery,1224.13
ORD0036592,Card,1970.4
ORD0036593,UPI,4697.12
ORD0036594,UPI,489.98
ORD0036595,Card,1218.27
ORD0036596,Net Banking,1907.89
ORD0036597,Wallet,3679.86
ORD0036598,UPI,463.58
ORD0036599,Cash on Delivery,1986.04
ORD0036600,UPI,2643.63
ORD0036601,Cash on Delivery,676.96
ORD0036602,Wallet,182.43
ORD0036603,Wallet,843.13
ORD0036604,Cash on Delivery,414.49
ORD0036605,Cash on Delivery,307.88
ORD0036606,UPI,165.56
ORD0036607,Cash on Delivery,2610.77
ORD0036608,Net Banking,497.86
ORD0036609,Net Banking,2473.91
ORD0036610,Cash on Delivery,2329.2200000000003
ORD0036611,UPI,713.76
ORD0036612,Card,3103.08
ORD0036613,Cash on Delivery,1328.48
ORD0036614,Wallet,2854.54
ORD0036615,Cash on Delivery,4844.79
ORD0036616,Card,2791.0
ORD0036617,Net Banking,1858.76
ORD0036618,Cash on Delivery,344.2
ORD0036619,Cash on Delivery,4672.49
ORD0036620,Card,2011.5
ORD0036621,UPI,2037.96
ORD0036622,UPI,1142.82
ORD0036623,Card,4234.5
ORD0036624,UPI,577.49
ORD0036625,Net Banking,3498.86
ORD0036626,Cash on Delivery,5823.42
ORD0036627,UPI,1075.26
ORD0036628,Net Banking,3174.2799999999997
ORD0036629,UPI,4727.47
ORD0036630,Cash on Delivery,461.4
ORD0036631,Card,4180.0
ORD0036632,UPI,4383.0599999999995
ORD0036633,Cash on Delivery,747.81
ORD0036634,UPI,757.06
ORD0036635,Net Banking,1419.06
ORD0036636,Cash on Delivery,6649.860000000001
ORD0036637,Card,2056.14
ORD0036638,UPI,2202.2799999999997
ORD0036639,Cash on Delivery,2168.97
ORD0036640,Net Banking,4617.92
ORD0036641,Cash on Delivery,59.76
ORD0036642,UPI,2527.58
ORD0036643,UPI,851.6
ORD0036644,UPI,2348.54
ORD0036645,Cash on Delivery,702.43
ORD0036646,Cash on Delivery,429.34
ORD0036647,UPI,958.81
ORD0036648,Wallet,1378.76
ORD0036649,UPI,1301.1100000000001
ORD0036650,Card,443.98
ORD0036651,Wallet,2551.72
ORD0036652,UPI,493.2
ORD0036653,Cash on Delivery,890.72
ORD0036654,Card,740.32
ORD0036655,Card,325.25
ORD0036656,Cash on Delivery,461.79
ORD0036657,UPI,4764.1
ORD0036658,UPI,132.97
ORD0036659,UPI,748.85
ORD0036660,UPI,3631.2999999999997
ORD0036661,UPI,209.14
ORD0036662,Cash on Delivery,2089.88
ORD0036663,Net Banking,1765.5
ORD0036664,Card,1334.25
ORD0036665,Cash on Delivery,4276.8099999999995
ORD0036666,UPI,1374.49
ORD0036667,UPI,3741.28
ORD0036668,UPI,1429.38
ORD0036669,UPI,5908.09
ORD0036670,UPI,2472.04
ORD0036671,UPI,1973.08
ORD0036672,UPI,3510.16
ORD0036673,Cash on Delivery,1971.23
ORD0036674,Card,503.4
ORD0036675,Card,1345.3
ORD0036676,Cash on Delivery,681.15
ORD0036677,Wallet,367.96
ORD0036678,UPI,434.85
ORD0036679,Net Banking,1820.25
ORD0036680,Card,3066.71
ORD0036681,Cash on Delivery,2092.11
ORD0036682,Cash on Delivery,3286.41
ORD0036683,Cash on Delivery,288.19
ORD0036684,Cash on Delivery,272.58
ORD0036685,Cash on Delivery,511.71
ORD0036686,Card,1208.87
ORD0036687,UPI,716.76
ORD0036688,Cash on Delivery,790.3399999999999
ORD0036689,Card,4124.89
ORD0036690,Cash on Delivery,561.03
ORD0036691,Cash on Delivery,454.31
ORD0036692,UPI,2276.19
ORD0036693,UPI,272.95
ORD0036694,Cash on Delivery,1003.16
ORD0036695,Card,1307.95
ORD0036696,Cash on Delivery,2586.56
ORD0036697,Cash on Delivery,623.4000000000001
ORD0036698,Cash on Delivery,949.53
ORD0036699,Wallet,7026.23
ORD0036700,Wallet,705.48
ORD0036701,UPI,987.87
ORD0036702,Wallet,6596.610000000001
ORD0036703,Net Banking,916.6
ORD0036704,UPI,1363.26
ORD0036705,Wallet,303.38
ORD0036706,Cash on Delivery,1443.58
ORD0036707,Cash on Delivery,4888.28
ORD0036708,UPI,654.6
ORD0036709,Cash on Delivery,1182.9
ORD0036710,Cash on Delivery,3227.08
ORD0036711,Cash on Delivery,1273.34
ORD0036712,Wallet,1499.96
ORD0036713,UPI,309.25
ORD0036714,UPI,1472.3600000000001
ORD0036715,Wallet,2514.38
ORD0036716,Card,1222.98
ORD0036717,Wallet,1401.7
ORD0036718,UPI,226.72
ORD0036719,Wallet,939.56
ORD0036720,Net Banking,993.82
ORD0036721,UPI,3243.23
ORD0036722,Net Banking,2186.62
ORD0036723,UPI,748.15
ORD0036724,Cash on Delivery,1893.34
ORD0036725,UPI,2603.16
ORD0036726,Wallet,295.27
ORD0036727,Card,348.54
ORD0036728,Cash on Delivery,312.88
ORD0036729,Net Banking,2642.67
ORD0036730,Net Banking,803.03
ORD0036731,Cash on Delivery,491.23
ORD0036732,Cash on Delivery,4974.8
ORD0036733,Cash on Delivery,913.26
ORD0036734,Cash on Delivery,721.79
ORD0036735,UPI,650.74
ORD0036736,UPI,3101.3500000000004
ORD0036737,Cash on Delivery,951.21
ORD0036738,Cash on Delivery,2192.0
ORD0036739,Cash on Delivery,1172.45
ORD0036740,Wallet,1185.06
ORD0036741,Cash on Delivery,1030.88
ORD0036742,Cash on Delivery,1302.52
ORD0036743,Cash on Delivery,174.06
ORD0036744,Cash on Delivery,370.88
ORD0036745,UPI,3846.21
ORD0036746,Card,1032.72
ORD0036747,Wallet,878.58
ORD0036748,Card,794.69
ORD0036749,UPI,3409.05
ORD0036750,UPI,238.92
ORD0036751,Cash on Delivery,987.18
ORD0036752,Cash on Delivery,956.54
ORD0036753,Cash on Delivery,2242.05
ORD0036754,UPI,3242.4
ORD0036755,Net Banking,721.35
ORD0036756,Net Banking,818.26
ORD0036757,UPI,426.88
ORD0036758,Cash on Delivery,2621.03
ORD0036759,Cash on Delivery,741.94
ORD0036760,Card,1598.51
ORD0036761,UPI,724.37
ORD0036762,Cash on Delivery,2478.89
ORD0036763,Cash on Delivery,362.57
ORD0036764,UPI,2392.16
ORD0036765,UPI,623.69
ORD0036766,UPI,3411.1400000000003
ORD0036767,UPI,2475.75
ORD0036768,Card,313.25
ORD0036769,Net Banking,2403.69
ORD0036770,UPI,339.81
ORD0036771,UPI,491.23
ORD0036772,UPI,422.5
ORD0036773,UPI,269.66
ORD0036774,Cash on Delivery,2152.01
ORD0036775,Card,1496.29
ORD0036776,Wallet,1761.5900000000001
ORD0036777,Cash on Delivery,1909.98
ORD0036778,Cash on Delivery,847.54
ORD0036779,UPI,1739.7800000000002
ORD0036780,UPI,1227.18
ORD0036781,Cash on Delivery,3204.83
ORD0036782,Card,2614.94
ORD0036783,Net Banking,585.66
ORD0036784,UPI,2253.09
ORD0036785,UPI,416.19
ORD0036786,Wallet,2237.42
ORD0036787,UPI,1062.03
ORD0036788,Cash on Delivery,278.88
ORD0036789,Cash on Delivery,1342.41
ORD0036790,Wallet,1364.97
ORD0036791,Cash on Delivery,192.43
ORD0036792,UPI,754.82
ORD0036793,UPI,4910.96
ORD0036794,UPI,1198.38
ORD0036795,Wallet,1613.25
ORD0036796,UPI,133.95
ORD0036797,Wallet,303.38
ORD0036798,Cash on Delivery,638.97
ORD0036799,Cash on Delivery,4172.28
ORD0036800,UPI,624.66
ORD0036801,Card,612.37
ORD0036802,UPI,961.68
ORD0036803,Cash on Delivery,1751.6399999999999
ORD0036804,Card,5946.290000000001
ORD0036805,Cash on Delivery,6759.27
ORD0036806,UPI,4103.95
ORD0036807,UPI,294.24
ORD0036808,Card,2075.14
ORD0036809,Card,1423.23
ORD0036810,Card,741.76
ORD0036811,UPI,265.22
ORD0036812,Cash on Delivery,829.6099999999999
ORD0036813,Wallet,3241.62
ORD0036814,UPI,1017.02
ORD0036815,UPI,2149.0
ORD0036816,Cash on Delivery,3067.47
ORD0036817,Card,1763.33
ORD0036818,Wallet,1509.74
ORD0036819,Card,1352.4
ORD0036820,Net Banking,3902.52
ORD0036821,UPI,4061.7799999999997
ORD0036822,UPI,261.02
ORD0036823,Card,2029.32
ORD0036824,Cash on Delivery,1767.36
ORD0036825,Cash on Delivery,2002.33
ORD0036826,Card,4283.389999999999
ORD0036827,Cash on Delivery,3508.5200000000004
ORD0036828,UPI,1112.06
ORD0036829,UPI,352.74
ORD0036830,Wallet,521.1
ORD0036831,Card,4124.38
ORD0036832,Net Banking,1383.9
ORD0036833,Net Banking,1272.04
ORD0036834,UPI,1226.62
ORD0036835,Net Banking,3358.96
ORD0036836,Cash on Delivery,1493.97
ORD0036837,Wallet,2104.42
ORD0036838,Net Banking,649.21
ORD0036839,Card,235.79
ORD0036840,Net Banking,3090.05
ORD0036841,UPI,539.32
ORD0036842,Cash on Delivery,844.29
ORD0036843,Cash on Delivery,4871.87
ORD0036844,UPI,5259.6900000000005
ORD0036845,Cash on Delivery,5141.7
ORD0036846,Cash on Delivery,1270.97
ORD0036847,UPI,715.66
ORD0036848,UPI,1622.9299999999998
ORD0036849,UPI,848.77
ORD0036850,Card,3817.4399999999996
ORD0036851,UPI,696.67
ORD0036852,UPI,2199.64
ORD0036853,Cash on Delivery,1497.4
ORD0036854,Cash on Delivery,1064.9499999999998
ORD0036855,Net Banking,3114.76
ORD0036856,Net Banking,1389.04
ORD0036857,UPI,1365.62
ORD0036858,UPI,180.94
ORD0036859,UPI,970.9
ORD0036860,UPI,1779.48
ORD0036861,UPI,2099.94
ORD0036862,UPI,1168.32
ORD0036863,Cash on Delivery,771.11
ORD0036864,Cash on Delivery,508.41
ORD0036865,Net Banking,919.83
ORD0036866,Wallet,1341.26
ORD0036867,Cash on Delivery,478.64
ORD0036868,Card,1508.2
ORD0036869,Cash on Delivery,1341.38
ORD0036870,Cash on Delivery,3503.18
ORD0036871,Card,608.66
ORD0036872,Net Banking,402.82
ORD0036873,Cash on Delivery,568.58
ORD0036874,UPI,868.89
ORD0036875,UPI,730.63
ORD0036876,Net Banking,654.2
ORD0036877,Cash on Delivery,5488.32
ORD0036878,Cash on Delivery,3792.41
ORD0036879,UPI,4734.639999999999
ORD0036880,UPI,3410.13
ORD0036881,Net Banking,2920.07
ORD0036882,UPI,1004.48
ORD0036883,Wallet,240.92
ORD0036884,UPI,1943.03
ORD0036885,Wallet,1989.83
ORD0036886,Card,1674.96
ORD0036887,Cash on Delivery,536.89
ORD0036888,Net Banking,425.01
ORD0036889,Wallet,1058.4
ORD0036890,Cash on Delivery,2221.97
ORD0036891,UPI,2026.2299999999998
ORD0036892,UPI,984.12
ORD0036893,Net Banking,328.52
ORD0036894,Cash on Delivery,2581.51
ORD0036895,Net Banking,347.4
ORD0036896,Cash on Delivery,2664.04
ORD0036897,Wallet,439.8
ORD0036898,UPI,905.09
ORD0036899,UPI,975.46
ORD0036900,Wallet,500.96
ORD0036901,UPI,899.73
ORD0036902,Cash on Delivery,902.8399999999999
ORD0036903,UPI,3360.63
ORD0036904,Card,1251.02
ORD0036905,Net Banking,1200.09
ORD0036906,Cash on Delivery,712.38
ORD0036907,Cash on Delivery,736.91
ORD0036908,Wallet,1460.58
ORD0036909,UPI,1334.74
ORD0036910,UPI,845.0
ORD0036911,UPI,2095.9
ORD0036912,Card,2925.2799999999997
ORD0036913,Net Banking,375.27
ORD0036914,UPI,2071.14
ORD0036915,Net Banking,2637.96
ORD0036916,Cash on Delivery,1873.5500000000002
ORD0036917,Net Banking,2687.24
ORD0036918,Cash on Delivery,4014.54
ORD0036919,Net Banking,1309.2
ORD0036920,Cash on Delivery,223.01
ORD0036921,UPI,176.9
ORD0036922,UPI,2568.16
ORD0036923,Net Banking,2211.9
ORD0036924,UPI,1829.44
ORD0036925,UPI,1315.1599999999999
ORD0036926,Cash on Delivery,5213.42
ORD0036927,UPI,1047.4299999999998
ORD0036928,Cash on Delivery,2309.4300000000003
ORD0036929,UPI,2007.0500000000002
ORD0036930,Cash on Delivery,1058.01
ORD0036931,Card,3272.24
ORD0036932,Net Banking,2982.8399999999997
ORD0036933,Card,545.14
ORD0036934,UPI,1173.6799999999998
ORD0036935,UPI,650.2
ORD0036936,UPI,1321.56
ORD0036937,Cash on Delivery,126.73
ORD0036938,Cash on Delivery,1208.8400000000001
ORD0036939,Cash on Delivery,1383.1
ORD0036940,Card,1165.67
ORD0036941,Wallet,166.82
ORD0036942,UPI,2850.38
ORD0036943,Net Banking,2119.65
ORD0036944,UPI,78.31
ORD0036945,Wallet,3671.56
ORD0036946,Net Banking,2160.22
ORD0036947,UPI,687.84
ORD0036948,Card,3906.88
ORD0036949,UPI,3112.23
ORD0036950,UPI,264.37
ORD0036951,UPI,1365.76
ORD0036952,Cash on Delivery,1675.88
ORD0036953,Cash on Delivery,1395.74
ORD0036954,Cash on Delivery,1215.18
ORD0036955,Wallet,3089.1099999999997
ORD0036956,UPI,988.51
ORD0036957,UPI,1472.35
ORD0036958,Wallet,1976.22
ORD0036959,UPI,501.17
ORD0036960,Net Banking,806.5
ORD0036961,Cash on Delivery,737.91
ORD0036962,Card,1222.33
ORD0036963,Wallet,676.44
ORD0036964,Cash on Delivery,954.35
ORD0036965,Cash on Delivery,947.3500000000001
ORD0036966,Wallet,803.74
ORD0036967,Card,8766.32
ORD0036968,UPI,2717.1099999999997
ORD0036969,UPI,2201.52
ORD0036970,Net Banking,940.69
ORD0036971,Cash on Delivery,5628.43
ORD0036972,Cash on Delivery,4893.610000000001
ORD0036973,Wallet,143.99
ORD0036974,Card,1836.31
ORD0036975,UPI,1101.26
ORD0036976,Wallet,1302.52
ORD0036977,Card,192.47
ORD0036978,UPI,2332.26
ORD0036979,Card,966.38
ORD0036980,Cash on Delivery,154.0
ORD0036981,UPI,272.63
ORD0036982,UPI,370.88
ORD0036983,UPI,901.8
ORD0036984,Wallet,840.18
ORD0036985,Card,476.67
ORD0036986,UPI,2363.01
ORD0036987,Cash on Delivery,2730.37
ORD0036988,UPI,334.56
ORD0036989,UPI,1599.9
ORD0036990,Wallet,1271.04
ORD0036991,Cash on Delivery,946.38
ORD0036992,UPI,769.9
ORD0036993,UPI,705.39
ORD0036994,Cash on Delivery,630.8100000000001
ORD0036995,Wallet,341.44
ORD0036996,UPI,567.65
ORD0036997,UPI,227.83
ORD0036998,Card,3345.99
ORD0036999,Card,613.01
ORD0037000,Net Banking,1176.24
ORD0037001,Cash on Delivery,286.11
ORD0037002,Cash on Delivery,296.0
ORD0037003,Net Banking,847.54
ORD0037004,UPI,2168.97
ORD0037005,UPI,2368.26
ORD0037006,Net Banking,379.95
ORD0037007,UPI,1958.36
ORD0037008,Cash on Delivery,1501.9
ORD0037009,Wallet,878.88
ORD0037010,UPI,2091.27
ORD0037011,UPI,2141.44
ORD0037012,Card,1384.52
ORD0037013,Net Banking,1783.32
ORD0037014,UPI,202.27
ORD0037015,Card,369.11
ORD0037016,Cash on Delivery,2881.51
ORD0037017,UPI,1938.39
ORD0037018,Cash on Delivery,452.67
ORD0037019,UPI,976.28
ORD0037020,UPI,3766.28
ORD0037021,Card,1787.3200000000002
ORD0037022,UPI,1602.48
ORD0037023,Cash on Delivery,8361.57
ORD0037024,Card,2161.95
ORD0037025,Wallet,1225.88
ORD0037026,Cash on Delivery,252.89
ORD0037027,Cash on Delivery,2260.85
ORD0037028,UPI,328.79
